Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,1.2517027E+1,0.0000000E+0,,,
,0.0000000E+0,1.2521028E+1,0.0000000E+0,,,
,0.0000000E+0,1.2525028E+1,0.0000000E+0,,,
,0.0000000E+0,1.2529028E+1,0.0000000E+0,,,
,0.0000000E+0,1.2533029E+1,0.0000000E+0,,,
,0.0000000E+0,1.2537029E+1,0.0000000E+0,,,
,0.0000000E+0,1.2541029E+1,1.0000000E+0,,,
,0.0000000E+0,1.2545030E+1,1.0000000E+0,,,
,0.0000000E+0,1.2549030E+1,0.0000000E+0,,,
,0.0000000E+0,1.2553030E+1,0.0000000E+0,,,
,0.0000000E+0,1.2557031E+1,0.0000000E+0,,,
,0.0000000E+0,1.2561031E+1,0.0000000E+0,,,
,0.0000000E+0,1.2565031E+1,0.0000000E+0,,,
,0.0000000E+0,1.2569032E+1,0.0000000E+0,,,
,0.0000000E+0,1.2573032E+1,0.0000000E+0,,,
,0.0000000E+0,1.2577032E+1,0.0000000E+0,,,
,0.0000000E+0,1.2581033E+1,0.0000000E+0,,,
,0.0000000E+0,1.2585033E+1,2.0000000E+0,,,
,0.0000000E+0,1.2589033E+1,0.0000000E+0,,,
,0.0000000E+0,1.2593034E+1,0.0000000E+0,,,
,0.0000000E+0,1.2597034E+1,0.0000000E+0,,,
,0.0000000E+0,1.2601034E+1,0.0000000E+0,,,
,0.0000000E+0,1.2605035E+1,0.0000000E+0,,,
,0.0000000E+0,1.2609035E+1,0.0000000E+0,,,
,0.0000000E+0,1.2613035E+1,0.0000000E+0,,,
,0.0000000E+0,1.2617036E+1,0.0000000E+0,,,
,0.0000000E+0,1.2621036E+1,0.0000000E+0,,,
,0.0000000E+0,1.2625036E+1,0.0000000E+0,,,
,0.0000000E+0,1.2629037E+1,1.0000000E+0,,,
,0.0000000E+0,1.2633037E+1,0.0000000E+0,,,
,0.0000000E+0,1.2637037E+1,0.0000000E+0,,,
,0.0000000E+0,1.2641038E+1,0.0000000E+0,,,
,0.0000000E+0,1.2645038E+1,1.0000000E+0,,,
,0.0000000E+0,1.2649038E+1,0.0000000E+0,,,
,0.0000000E+0,1.2653039E+1,0.0000000E+0,,,
,0.0000000E+0,1.2657039E+1,0.0000000E+0,,,
,0.0000000E+0,1.2661039E+1,0.0000000E+0,,,
,0.0000000E+0,1.2665039E+1,0.0000000E+0,,,
,0.0000000E+0,1.2669040E+1,0.0000000E+0,,,
,0.0000000E+0,1.2673040E+1,0.0000000E+0,,,
,0.0000000E+0,1.2677040E+1,0.0000000E+0,,,
,0.0000000E+0,1.2681041E+1,0.0000000E+0,,,
,0.0000000E+0,1.2685041E+1,0.0000000E+0,,,
,0.0000000E+0,1.2689041E+1,0.0000000E+0,,,
,0.0000000E+0,1.2693042E+1,1.0000000E+0,,,
,0.0000000E+0,1.2697042E+1,0.0000000E+0,,,
,0.0000000E+0,1.2701042E+1,0.0000000E+0,,,
,0.0000000E+0,1.2705043E+1,0.0000000E+0,,,
,0.0000000E+0,1.2709043E+1,1.0000000E+0,,,
,0.0000000E+0,1.2713043E+1,0.0000000E+0,,,
,0.0000000E+0,1.2717044E+1,1.0000000E+0,,,
,0.0000000E+0,1.2721044E+1,1.0000000E+0,,,
,0.0000000E+0,1.2725044E+1,1.0000000E+0,,,
,0.0000000E+0,1.2729045E+1,0.0000000E+0,,,
,0.0000000E+0,1.2733045E+1,0.0000000E+0,,,
,0.0000000E+0,1.2737045E+1,0.0000000E+0,,,
,0.0000000E+0,1.2741046E+1,0.0000000E+0,,,
,0.0000000E+0,1.2745046E+1,0.0000000E+0,,,
,0.0000000E+0,1.2749046E+1,0.0000000E+0,,,
,0.0000000E+0,1.2753047E+1,1.0000000E+0,,,
,0.0000000E+0,1.2757047E+1,2.0000000E+0,,,
,0.0000000E+0,1.2761047E+1,0.0000000E+0,,,
,0.0000000E+0,1.2765048E+1,0.0000000E+0,,,
,0.0000000E+0,1.2769048E+1,0.0000000E+0,,,
,0.0000000E+0,1.2773048E+1,0.0000000E+0,,,
,0.0000000E+0,1.2777049E+1,0.0000000E+0,,,
,0.0000000E+0,1.2781049E+1,0.0000000E+0,,,
,0.0000000E+0,1.2785049E+1,1.0000000E+0,,,
,0.0000000E+0,1.2789050E+1,0.0000000E+0,,,
,0.0000000E+0,1.2793050E+1,0.0000000E+0,,,
,0.0000000E+0,1.2797050E+1,1.0000000E+0,,,
,0.0000000E+0,1.2801051E+1,0.0000000E+0,,,
,0.0000000E+0,1.2805051E+1,0.0000000E+0,,,
,0.0000000E+0,1.2809051E+1,0.0000000E+0,,,
,0.0000000E+0,1.2813052E+1,0.0000000E+0,,,
,0.0000000E+0,1.2817052E+1,0.0000000E+0,,,
,,,,,,
