Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,7.1205771E+0,3.0000000E+0,,,
,0.0000000E+0,7.1245774E+0,7.0000000E+0,,,
,0.0000000E+0,7.1285778E+0,1.0000000E+0,,,
,0.0000000E+0,7.1325781E+0,8.0000000E+0,,,
,0.0000000E+0,7.1365784E+0,6.0000000E+0,,,
,0.0000000E+0,7.1405787E+0,5.0000000E+0,,,
,0.0000000E+0,7.1445791E+0,4.0000000E+0,,,
,0.0000000E+0,7.1485794E+0,5.0000000E+0,,,
,0.0000000E+0,7.1525797E+0,4.0000000E+0,,,
,0.0000000E+0,7.1565800E+0,7.0000000E+0,,,
,0.0000000E+0,7.1605804E+0,9.0000000E+0,,,
,0.0000000E+0,7.1645807E+0,1.0000000E+1,,,
,0.0000000E+0,7.1685810E+0,6.0000000E+0,,,
,0.0000000E+0,7.1725813E+0,4.0000000E+0,,,
,0.0000000E+0,7.1765817E+0,6.0000000E+0,,,
,0.0000000E+0,7.1805820E+0,8.0000000E+0,,,
,0.0000000E+0,7.1845823E+0,6.0000000E+0,,,
,0.0000000E+0,7.1885826E+0,7.0000000E+0,,,
,0.0000000E+0,7.1925830E+0,7.0000000E+0,,,
,0.0000000E+0,7.1965833E+0,6.0000000E+0,,,
,0.0000000E+0,7.2005836E+0,4.0000000E+0,,,
,0.0000000E+0,7.2045839E+0,1.0000000E+0,,,
,0.0000000E+0,7.2085843E+0,6.0000000E+0,,,
,0.0000000E+0,7.2125846E+0,4.0000000E+0,,,
,0.0000000E+0,7.2165849E+0,7.0000000E+0,,,
,0.0000000E+0,7.2205852E+0,6.0000000E+0,,,
,0.0000000E+0,7.2245855E+0,7.0000000E+0,,,
,0.0000000E+0,7.2285859E+0,6.0000000E+0,,,
,0.0000000E+0,7.2325862E+0,7.0000000E+0,,,
,0.0000000E+0,7.2365865E+0,6.0000000E+0,,,
,0.0000000E+0,7.2405868E+0,1.1000000E+1,,,
,0.0000000E+0,7.2445872E+0,4.0000000E+0,,,
,0.0000000E+0,7.2485875E+0,7.0000000E+0,,,
,0.0000000E+0,7.2525878E+0,5.0000000E+0,,,
,0.0000000E+0,7.2565881E+0,5.0000000E+0,,,
,0.0000000E+0,7.2605885E+0,5.0000000E+0,,,
,0.0000000E+0,7.2645888E+0,8.0000000E+0,,,
,0.0000000E+0,7.2685891E+0,1.0000000E+0,,,
,0.0000000E+0,7.2725894E+0,9.0000000E+0,,,
,0.0000000E+0,7.2765898E+0,2.0000000E+0,,,
,0.0000000E+0,7.2805901E+0,5.0000000E+0,,,
,0.0000000E+0,7.2845904E+0,8.0000000E+0,,,
,0.0000000E+0,7.2885907E+0,6.0000000E+0,,,
,0.0000000E+0,7.2925911E+0,5.0000000E+0,,,
,0.0000000E+0,7.2965914E+0,4.0000000E+0,,,
,0.0000000E+0,7.3005917E+0,3.0000000E+0,,,
,0.0000000E+0,7.3045920E+0,2.0000000E+0,,,
,0.0000000E+0,7.3085924E+0,9.0000000E+0,,,
,0.0000000E+0,7.3125927E+0,5.0000000E+0,,,
,0.0000000E+0,7.3165930E+0,3.0000000E+0,,,
,0.0000000E+0,7.3205933E+0,6.0000000E+0,,,
,0.0000000E+0,7.3245937E+0,5.0000000E+0,,,
,0.0000000E+0,7.3285940E+0,3.0000000E+0,,,
,0.0000000E+0,7.3325943E+0,4.0000000E+0,,,
,0.0000000E+0,7.3365946E+0,7.0000000E+0,,,
,0.0000000E+0,7.3405949E+0,7.0000000E+0,,,
,0.0000000E+0,7.3445953E+0,8.0000000E+0,,,
,0.0000000E+0,7.3485956E+0,3.0000000E+0,,,
,0.0000000E+0,7.3525959E+0,5.0000000E+0,,,
,0.0000000E+0,7.3565962E+0,9.0000000E+0,,,
,0.0000000E+0,7.3605966E+0,5.0000000E+0,,,
,0.0000000E+0,7.3645969E+0,6.0000000E+0,,,
,0.0000000E+0,7.3685972E+0,1.1000000E+1,,,
,0.0000000E+0,7.3725975E+0,7.0000000E+0,,,
,0.0000000E+0,7.3765979E+0,4.0000000E+0,,,
,0.0000000E+0,7.3805982E+0,5.0000000E+0,,,
,0.0000000E+0,7.3845985E+0,5.0000000E+0,,,
,0.0000000E+0,7.3885988E+0,6.0000000E+0,,,
,0.0000000E+0,7.3925992E+0,6.0000000E+0,,,
,0.0000000E+0,7.3965995E+0,5.0000000E+0,,,
,0.0000000E+0,7.4005998E+0,3.0000000E+0,,,
,0.0000000E+0,7.4046001E+0,4.0000000E+0,,,
,0.0000000E+0,7.4086005E+0,1.0000000E+0,,,
,0.0000000E+0,7.4126008E+0,4.0000000E+0,,,
,0.0000000E+0,7.4166011E+0,8.0000000E+0,,,
,0.0000000E+0,7.4206014E+0,7.0000000E+0,,,
,0.0000000E+0,7.4246018E+0,5.0000000E+0,,,
,0.0000000E+0,7.4286021E+0,7.0000000E+0,,,
,0.0000000E+0,7.4326024E+0,6.0000000E+0,,,
,0.0000000E+0,7.4366027E+0,8.0000000E+0,,,
,0.0000000E+0,7.4406031E+0,6.0000000E+0,,,
,0.0000000E+0,7.4446034E+0,3.0000000E+0,,,
,0.0000000E+0,7.4486037E+0,7.0000000E+0,,,
,0.0000000E+0,7.4526040E+0,7.0000000E+0,,,
,0.0000000E+0,7.4566044E+0,7.0000000E+0,,,
,0.0000000E+0,7.4606047E+0,6.0000000E+0,,,
,0.0000000E+0,7.4646050E+0,6.0000000E+0,,,
,0.0000000E+0,7.4686053E+0,6.0000000E+0,,,
,0.0000000E+0,7.4726056E+0,5.0000000E+0,,,
,0.0000000E+0,7.4766060E+0,4.0000000E+0,,,
,0.0000000E+0,7.4806063E+0,5.0000000E+0,,,
,0.0000000E+0,7.4846066E+0,9.0000000E+0,,,
,0.0000000E+0,7.4886069E+0,7.0000000E+0,,,
,0.0000000E+0,7.4926073E+0,8.0000000E+0,,,
,0.0000000E+0,7.4966076E+0,9.0000000E+0,,,
,0.0000000E+0,7.5006079E+0,6.0000000E+0,,,
,0.0000000E+0,7.5046082E+0,1.1000000E+1,,,
,0.0000000E+0,7.5086086E+0,1.0000000E+1,,,
,0.0000000E+0,7.5126089E+0,5.0000000E+0,,,
,0.0000000E+0,7.5166092E+0,4.0000000E+0,,,
,0.0000000E+0,7.5206095E+0,7.0000000E+0,,,
,0.0000000E+0,7.5246099E+0,6.0000000E+0,,,
,0.0000000E+0,7.5286102E+0,6.0000000E+0,,,
,0.0000000E+0,7.5326105E+0,8.0000000E+0,,,
,0.0000000E+0,7.5366108E+0,1.1000000E+1,,,
,0.0000000E+0,7.5406112E+0,7.0000000E+0,,,
,0.0000000E+0,7.5446115E+0,1.1000000E+1,,,
,0.0000000E+0,7.5486118E+0,6.0000000E+0,,,
,0.0000000E+0,7.5526121E+0,4.0000000E+0,,,
,0.0000000E+0,7.5566125E+0,8.0000000E+0,,,
,0.0000000E+0,7.5606128E+0,2.0000000E+0,,,
,0.0000000E+0,7.5646131E+0,3.0000000E+0,,,
,0.0000000E+0,7.5686134E+0,8.0000000E+0,,,
,0.0000000E+0,7.5726138E+0,9.0000000E+0,,,
,0.0000000E+0,7.5766141E+0,6.0000000E+0,,,
,0.0000000E+0,7.5806144E+0,7.0000000E+0,,,
,0.0000000E+0,7.5846147E+0,5.0000000E+0,,,
,0.0000000E+0,7.5886151E+0,7.0000000E+0,,,
,0.0000000E+0,7.5926154E+0,1.1000000E+1,,,
,0.0000000E+0,7.5966157E+0,5.0000000E+0,,,
,0.0000000E+0,7.6006160E+0,6.0000000E+0,,,
,0.0000000E+0,7.6046163E+0,4.0000000E+0,,,
,0.0000000E+0,7.6086167E+0,5.0000000E+0,,,
,0.0000000E+0,7.6126170E+0,1.0000000E+1,,,
,0.0000000E+0,7.6166173E+0,5.0000000E+0,,,
,0.0000000E+0,7.6206176E+0,7.0000000E+0,,,
,0.0000000E+0,7.6246180E+0,2.0000000E+0,,,
,0.0000000E+0,7.6286183E+0,7.0000000E+0,,,
,0.0000000E+0,7.6326186E+0,7.0000000E+0,,,
,0.0000000E+0,7.6366189E+0,9.0000000E+0,,,
,0.0000000E+0,7.6406193E+0,4.0000000E+0,,,
,0.0000000E+0,7.6446196E+0,7.0000000E+0,,,
,0.0000000E+0,7.6486199E+0,5.0000000E+0,,,
,0.0000000E+0,7.6526202E+0,7.0000000E+0,,,
,0.0000000E+0,7.6566206E+0,6.0000000E+0,,,
,0.0000000E+0,7.6606209E+0,1.0000000E+1,,,
,0.0000000E+0,7.6646212E+0,5.0000000E+0,,,
,0.0000000E+0,7.6686215E+0,9.0000000E+0,,,
,0.0000000E+0,7.6726219E+0,6.0000000E+0,,,
,0.0000000E+0,7.6766222E+0,7.0000000E+0,,,
,0.0000000E+0,7.6806225E+0,6.0000000E+0,,,
,0.0000000E+0,7.6846228E+0,4.0000000E+0,,,
,0.0000000E+0,7.6886232E+0,3.0000000E+0,,,
,0.0000000E+0,7.6926235E+0,3.0000000E+0,,,
,0.0000000E+0,7.6966238E+0,4.0000000E+0,,,
,0.0000000E+0,7.7006241E+0,6.0000000E+0,,,
,0.0000000E+0,7.7046245E+0,4.0000000E+0,,,
,0.0000000E+0,7.7086248E+0,3.0000000E+0,,,
,0.0000000E+0,7.7126251E+0,4.0000000E+0,,,
,0.0000000E+0,7.7166254E+0,6.0000000E+0,,,
,0.0000000E+0,7.7206258E+0,7.0000000E+0,,,
,0.0000000E+0,7.7246261E+0,6.0000000E+0,,,
,0.0000000E+0,7.7286264E+0,7.0000000E+0,,,
,0.0000000E+0,7.7326267E+0,5.0000000E+0,,,
,0.0000000E+0,7.7366270E+0,6.0000000E+0,,,
,0.0000000E+0,7.7406274E+0,9.0000000E+0,,,
,0.0000000E+0,7.7446277E+0,6.0000000E+0,,,
,0.0000000E+0,7.7486280E+0,2.0000000E+0,,,
,0.0000000E+0,7.7526283E+0,9.0000000E+0,,,
,0.0000000E+0,7.7566287E+0,8.0000000E+0,,,
,0.0000000E+0,7.7606290E+0,7.0000000E+0,,,
,0.0000000E+0,7.7646293E+0,4.0000000E+0,,,
,0.0000000E+0,7.7686296E+0,4.0000000E+0,,,
,0.0000000E+0,7.7726300E+0,7.0000000E+0,,,
,0.0000000E+0,7.7766303E+0,7.0000000E+0,,,
,0.0000000E+0,7.7806306E+0,3.0000000E+0,,,
,0.0000000E+0,7.7846309E+0,7.0000000E+0,,,
,0.0000000E+0,7.7886313E+0,5.0000000E+0,,,
,0.0000000E+0,7.7926316E+0,9.0000000E+0,,,
,0.0000000E+0,7.7966319E+0,8.0000000E+0,,,
,0.0000000E+0,7.8006322E+0,5.0000000E+0,,,
,0.0000000E+0,7.8046326E+0,6.0000000E+0,,,
,0.0000000E+0,7.8086329E+0,8.0000000E+0,,,
,0.0000000E+0,7.8126332E+0,6.0000000E+0,,,
,0.0000000E+0,7.8166335E+0,3.0000000E+0,,,
,0.0000000E+0,7.8206339E+0,4.0000000E+0,,,
,0.0000000E+0,7.8246342E+0,1.2000000E+1,,,
,0.0000000E+0,7.8286345E+0,2.0000000E+0,,,
,0.0000000E+0,7.8326348E+0,4.0000000E+0,,,
,0.0000000E+0,7.8366352E+0,6.0000000E+0,,,
,0.0000000E+0,7.8406355E+0,3.0000000E+0,,,
,0.0000000E+0,7.8446358E+0,2.0000000E+0,,,
,0.0000000E+0,7.8486361E+0,4.0000000E+0,,,
,0.0000000E+0,7.8526365E+0,7.0000000E+0,,,
,0.0000000E+0,7.8566368E+0,5.0000000E+0,,,
,0.0000000E+0,7.8606371E+0,4.0000000E+0,,,
,0.0000000E+0,7.8646374E+0,8.0000000E+0,,,
,0.0000000E+0,7.8686377E+0,7.0000000E+0,,,
,0.0000000E+0,7.8726381E+0,8.0000000E+0,,,
,0.0000000E+0,7.8766384E+0,9.0000000E+0,,,
,0.0000000E+0,7.8806387E+0,6.0000000E+0,,,
,0.0000000E+0,7.8846390E+0,1.0000000E+1,,,
,0.0000000E+0,7.8886394E+0,5.0000000E+0,,,
,0.0000000E+0,7.8926397E+0,9.0000000E+0,,,
,0.0000000E+0,7.8966400E+0,7.0000000E+0,,,
,0.0000000E+0,7.9006403E+0,7.0000000E+0,,,
,0.0000000E+0,7.9046407E+0,6.0000000E+0,,,
,0.0000000E+0,7.9086410E+0,6.0000000E+0,,,
,0.0000000E+0,7.9126413E+0,4.0000000E+0,,,
,0.0000000E+0,7.9166416E+0,6.0000000E+0,,,
,0.0000000E+0,7.9206420E+0,8.0000000E+0,,,
,0.0000000E+0,7.9246423E+0,1.0000000E+1,,,
,0.0000000E+0,7.9286426E+0,4.0000000E+0,,,
,0.0000000E+0,7.9326429E+0,3.0000000E+0,,,
,0.0000000E+0,7.9366433E+0,4.0000000E+0,,,
,0.0000000E+0,7.9406436E+0,7.0000000E+0,,,
,0.0000000E+0,7.9446439E+0,7.0000000E+0,,,
,0.0000000E+0,7.9486442E+0,8.0000000E+0,,,
,0.0000000E+0,7.9526446E+0,5.0000000E+0,,,
,0.0000000E+0,7.9566449E+0,4.0000000E+0,,,
,0.0000000E+0,7.9606452E+0,4.0000000E+0,,,
,0.0000000E+0,7.9646455E+0,5.0000000E+0,,,
,0.0000000E+0,7.9686459E+0,4.0000000E+0,,,
,0.0000000E+0,7.9726462E+0,6.0000000E+0,,,
,0.0000000E+0,7.9766465E+0,3.0000000E+0,,,
,0.0000000E+0,7.9806468E+0,8.0000000E+0,,,
,0.0000000E+0,7.9846471E+0,5.0000000E+0,,,
,0.0000000E+0,7.9886475E+0,3.0000000E+0,,,
,0.0000000E+0,7.9926478E+0,4.0000000E+0,,,
,0.0000000E+0,7.9966481E+0,4.0000000E+0,,,
,0.0000000E+0,8.0006484E+0,9.0000000E+0,,,
,0.0000000E+0,8.0046488E+0,8.0000000E+0,,,
,0.0000000E+0,8.0086491E+0,5.0000000E+0,,,
,0.0000000E+0,8.0126494E+0,3.0000000E+0,,,
,0.0000000E+0,8.0166497E+0,5.0000000E+0,,,
,0.0000000E+0,8.0206501E+0,6.0000000E+0,,,
,0.0000000E+0,8.0246504E+0,5.0000000E+0,,,
,0.0000000E+0,8.0286507E+0,9.0000000E+0,,,
,0.0000000E+0,8.0326510E+0,5.0000000E+0,,,
,0.0000000E+0,8.0366514E+0,4.0000000E+0,,,
,0.0000000E+0,8.0406517E+0,6.0000000E+0,,,
,0.0000000E+0,8.0446520E+0,8.0000000E+0,,,
,0.0000000E+0,8.0486523E+0,4.0000000E+0,,,
,0.0000000E+0,8.0526527E+0,9.0000000E+0,,,
,0.0000000E+0,8.0566530E+0,6.0000000E+0,,,
,0.0000000E+0,8.0606533E+0,4.0000000E+0,,,
,0.0000000E+0,8.0646536E+0,3.0000000E+0,,,
,0.0000000E+0,8.0686540E+0,7.0000000E+0,,,
,0.0000000E+0,8.0726543E+0,8.0000000E+0,,,
,0.0000000E+0,8.0766546E+0,6.0000000E+0,,,
,0.0000000E+0,8.0806549E+0,5.0000000E+0,,,
,0.0000000E+0,8.0846553E+0,3.0000000E+0,,,
,0.0000000E+0,8.0886556E+0,3.0000000E+0,,,
,0.0000000E+0,8.0926559E+0,4.0000000E+0,,,
,0.0000000E+0,8.0966562E+0,3.0000000E+0,,,
,0.0000000E+0,8.1006566E+0,2.0000000E+0,,,
,0.0000000E+0,8.1046569E+0,1.0000000E+0,,,
,0.0000000E+0,8.1086572E+0,6.0000000E+0,,,
,0.0000000E+0,8.1126575E+0,5.0000000E+0,,,
,0.0000000E+0,8.1166578E+0,7.0000000E+0,,,
,0.0000000E+0,8.1206582E+0,6.0000000E+0,,,
,0.0000000E+0,8.1246585E+0,5.0000000E+0,,,
,0.0000000E+0,8.1286588E+0,8.0000000E+0,,,
,0.0000000E+0,8.1326591E+0,5.0000000E+0,,,
,0.0000000E+0,8.1366595E+0,8.0000000E+0,,,
,0.0000000E+0,8.1406598E+0,6.0000000E+0,,,
,0.0000000E+0,8.1446601E+0,9.0000000E+0,,,
,0.0000000E+0,8.1486604E+0,5.0000000E+0,,,
,0.0000000E+0,8.1526608E+0,3.0000000E+0,,,
,0.0000000E+0,8.1566611E+0,4.0000000E+0,,,
,0.0000000E+0,8.1606614E+0,7.0000000E+0,,,
,0.0000000E+0,8.1646617E+0,4.0000000E+0,,,
,0.0000000E+0,8.1686621E+0,7.0000000E+0,,,
,0.0000000E+0,8.1726624E+0,7.0000000E+0,,,
,0.0000000E+0,8.1766627E+0,4.0000000E+0,,,
,0.0000000E+0,8.1806630E+0,6.0000000E+0,,,
,0.0000000E+0,8.1846634E+0,5.0000000E+0,,,
,0.0000000E+0,8.1886637E+0,9.0000000E+0,,,
,0.0000000E+0,8.1926640E+0,4.0000000E+0,,,
,0.0000000E+0,8.1966643E+0,4.0000000E+0,,,
,0.0000000E+0,8.2006647E+0,4.0000000E+0,,,
,0.0000000E+0,8.2046650E+0,5.0000000E+0,,,
,0.0000000E+0,8.2086653E+0,8.0000000E+0,,,
,0.0000000E+0,8.2126656E+0,9.0000000E+0,,,
,0.0000000E+0,8.2166660E+0,5.0000000E+0,,,
,0.0000000E+0,8.2206663E+0,3.0000000E+0,,,
,0.0000000E+0,8.2246666E+0,7.0000000E+0,,,
,0.0000000E+0,8.2286669E+0,3.0000000E+0,,,
,0.0000000E+0,8.2326673E+0,8.0000000E+0,,,
,0.0000000E+0,8.2366676E+0,5.0000000E+0,,,
,0.0000000E+0,8.2406679E+0,5.0000000E+0,,,
,0.0000000E+0,8.2446682E+0,1.0000000E+1,,,
,0.0000000E+0,8.2486685E+0,4.0000000E+0,,,
,0.0000000E+0,8.2526689E+0,6.0000000E+0,,,
,0.0000000E+0,8.2566692E+0,2.0000000E+0,,,
,0.0000000E+0,8.2606695E+0,2.0000000E+0,,,
,0.0000000E+0,8.2646698E+0,6.0000000E+0,,,
,0.0000000E+0,8.2686702E+0,6.0000000E+0,,,
,0.0000000E+0,8.2726705E+0,4.0000000E+0,,,
,0.0000000E+0,8.2766708E+0,6.0000000E+0,,,
,0.0000000E+0,8.2806711E+0,4.0000000E+0,,,
,0.0000000E+0,8.2846715E+0,6.0000000E+0,,,
,0.0000000E+0,8.2886718E+0,7.0000000E+0,,,
,0.0000000E+0,8.2926721E+0,6.0000000E+0,,,
,0.0000000E+0,8.2966724E+0,4.0000000E+0,,,
,0.0000000E+0,8.3006728E+0,4.0000000E+0,,,
,0.0000000E+0,8.3046731E+0,8.0000000E+0,,,
,0.0000000E+0,8.3086734E+0,5.0000000E+0,,,
,0.0000000E+0,8.3126737E+0,4.0000000E+0,,,
,0.0000000E+0,8.3166741E+0,3.0000000E+0,,,
,0.0000000E+0,8.3206744E+0,3.0000000E+0,,,
,0.0000000E+0,8.3246747E+0,6.0000000E+0,,,
,0.0000000E+0,8.3286750E+0,3.0000000E+0,,,
,0.0000000E+0,8.3326754E+0,9.0000000E+0,,,
,0.0000000E+0,8.3366757E+0,8.0000000E+0,,,
,0.0000000E+0,8.3406760E+0,7.0000000E+0,,,
,0.0000000E+0,8.3446763E+0,6.0000000E+0,,,
,0.0000000E+0,8.3486767E+0,5.0000000E+0,,,
,0.0000000E+0,8.3526770E+0,9.0000000E+0,,,
,0.0000000E+0,8.3566773E+0,6.0000000E+0,,,
,0.0000000E+0,8.3606776E+0,6.0000000E+0,,,
,0.0000000E+0,8.3646780E+0,4.0000000E+0,,,
,0.0000000E+0,8.3686783E+0,8.0000000E+0,,,
,0.0000000E+0,8.3726786E+0,5.0000000E+0,,,
,0.0000000E+0,8.3766789E+0,9.0000000E+0,,,
,0.0000000E+0,8.3806792E+0,4.0000000E+0,,,
,0.0000000E+0,8.3846796E+0,4.0000000E+0,,,
,0.0000000E+0,8.3886799E+0,6.0000000E+0,,,
,0.0000000E+0,8.3926802E+0,5.0000000E+0,,,
,0.0000000E+0,8.3966805E+0,5.0000000E+0,,,
,0.0000000E+0,8.4006809E+0,2.0000000E+0,,,
,0.0000000E+0,8.4046812E+0,5.0000000E+0,,,
,0.0000000E+0,8.4086815E+0,8.0000000E+0,,,
,0.0000000E+0,8.4126818E+0,4.0000000E+0,,,
,0.0000000E+0,8.4166822E+0,9.0000000E+0,,,
,0.0000000E+0,8.4206825E+0,6.0000000E+0,,,
,0.0000000E+0,8.4246828E+0,4.0000000E+0,,,
,0.0000000E+0,8.4286831E+0,7.0000000E+0,,,
,0.0000000E+0,8.4326835E+0,1.2000000E+1,,,
,0.0000000E+0,8.4366838E+0,9.0000000E+0,,,
,0.0000000E+0,8.4406841E+0,7.0000000E+0,,,
,0.0000000E+0,8.4446844E+0,4.0000000E+0,,,
,0.0000000E+0,8.4486848E+0,8.0000000E+0,,,
,0.0000000E+0,8.4526851E+0,2.0000000E+0,,,
,0.0000000E+0,8.4566854E+0,5.0000000E+0,,,
,0.0000000E+0,8.4606857E+0,4.0000000E+0,,,
,0.0000000E+0,8.4646861E+0,3.0000000E+0,,,
,0.0000000E+0,8.4686864E+0,5.0000000E+0,,,
,0.0000000E+0,8.4726867E+0,1.4000000E+1,,,
,0.0000000E+0,8.4766870E+0,2.0000000E+0,,,
,0.0000000E+0,8.4806874E+0,5.0000000E+0,,,
,0.0000000E+0,8.4846877E+0,8.0000000E+0,,,
,0.0000000E+0,8.4886880E+0,8.0000000E+0,,,
,0.0000000E+0,8.4926883E+0,3.0000000E+0,,,
,0.0000000E+0,8.4966887E+0,6.0000000E+0,,,
,0.0000000E+0,8.5006890E+0,5.0000000E+0,,,
,0.0000000E+0,8.5046893E+0,4.0000000E+0,,,
,0.0000000E+0,8.5086896E+0,1.0000000E+1,,,
,0.0000000E+0,8.5126899E+0,2.0000000E+0,,,
,0.0000000E+0,8.5166903E+0,6.0000000E+0,,,
,0.0000000E+0,8.5206906E+0,4.0000000E+0,,,
,0.0000000E+0,8.5246909E+0,5.0000000E+0,,,
,0.0000000E+0,8.5286912E+0,4.0000000E+0,,,
,0.0000000E+0,8.5326916E+0,6.0000000E+0,,,
,0.0000000E+0,8.5366919E+0,3.0000000E+0,,,
,0.0000000E+0,8.5406922E+0,1.2000000E+1,,,
,0.0000000E+0,8.5446925E+0,4.0000000E+0,,,
,0.0000000E+0,8.5486929E+0,8.0000000E+0,,,
,0.0000000E+0,8.5526932E+0,7.0000000E+0,,,
,0.0000000E+0,8.5566935E+0,3.0000000E+0,,,
,0.0000000E+0,8.5606938E+0,7.0000000E+0,,,
,0.0000000E+0,8.5646942E+0,9.0000000E+0,,,
,0.0000000E+0,8.5686945E+0,9.0000000E+0,,,
,0.0000000E+0,8.5726948E+0,4.0000000E+0,,,
,0.0000000E+0,8.5766951E+0,9.0000000E+0,,,
,0.0000000E+0,8.5806955E+0,4.0000000E+0,,,
,0.0000000E+0,8.5846958E+0,6.0000000E+0,,,
,0.0000000E+0,8.5886961E+0,8.0000000E+0,,,
,0.0000000E+0,8.5926964E+0,7.0000000E+0,,,
,0.0000000E+0,8.5966968E+0,7.0000000E+0,,,
,0.0000000E+0,8.6006971E+0,9.0000000E+0,,,
,0.0000000E+0,8.6046974E+0,4.0000000E+0,,,
,0.0000000E+0,8.6086977E+0,4.0000000E+0,,,
,0.0000000E+0,8.6126981E+0,7.0000000E+0,,,
,0.0000000E+0,8.6166984E+0,2.0000000E+0,,,
,0.0000000E+0,8.6206987E+0,3.0000000E+0,,,
,0.0000000E+0,8.6246990E+0,6.0000000E+0,,,
,0.0000000E+0,8.6286993E+0,5.0000000E+0,,,
,0.0000000E+0,8.6326997E+0,9.0000000E+0,,,
,0.0000000E+0,8.6367000E+0,4.0000000E+0,,,
,0.0000000E+0,8.6407003E+0,1.6000000E+1,,,
,0.0000000E+0,8.6447006E+0,1.2000000E+1,,,
,0.0000000E+0,8.6487010E+0,9.0000000E+0,,,
,0.0000000E+0,8.6527013E+0,4.0000000E+0,,,
,0.0000000E+0,8.6567016E+0,6.0000000E+0,,,
,0.0000000E+0,8.6607019E+0,7.0000000E+0,,,
,0.0000000E+0,8.6647023E+0,7.0000000E+0,,,
,0.0000000E+0,8.6687026E+0,8.0000000E+0,,,
,0.0000000E+0,8.6727029E+0,4.0000000E+0,,,
,0.0000000E+0,8.6767032E+0,6.0000000E+0,,,
,0.0000000E+0,8.6807036E+0,4.0000000E+0,,,
,0.0000000E+0,8.6847039E+0,4.0000000E+0,,,
,0.0000000E+0,8.6887042E+0,3.0000000E+0,,,
,0.0000000E+0,8.6927045E+0,3.0000000E+0,,,
,0.0000000E+0,8.6967049E+0,3.0000000E+0,,,
,0.0000000E+0,8.7007052E+0,7.0000000E+0,,,
,0.0000000E+0,8.7047055E+0,4.0000000E+0,,,
,0.0000000E+0,8.7087058E+0,6.0000000E+0,,,
,0.0000000E+0,8.7127062E+0,6.0000000E+0,,,
,0.0000000E+0,8.7167065E+0,7.0000000E+0,,,
,0.0000000E+0,8.7207068E+0,8.0000000E+0,,,
,0.0000000E+0,8.7247071E+0,1.3000000E+1,,,
,0.0000000E+0,8.7287075E+0,6.0000000E+0,,,
,0.0000000E+0,8.7327078E+0,7.0000000E+0,,,
,0.0000000E+0,8.7367081E+0,7.0000000E+0,,,
,0.0000000E+0,8.7407084E+0,5.0000000E+0,,,
,0.0000000E+0,8.7447088E+0,1.0000000E+1,,,
,0.0000000E+0,8.7487091E+0,1.0000000E+1,,,
,0.0000000E+0,8.7527094E+0,6.0000000E+0,,,
,0.0000000E+0,8.7567097E+0,5.0000000E+0,,,
,0.0000000E+0,8.7607100E+0,7.0000000E+0,,,
,0.0000000E+0,8.7647104E+0,8.0000000E+0,,,
,0.0000000E+0,8.7687107E+0,5.0000000E+0,,,
,0.0000000E+0,8.7727110E+0,8.0000000E+0,,,
,0.0000000E+0,8.7767113E+0,8.0000000E+0,,,
,0.0000000E+0,8.7807117E+0,5.0000000E+0,,,
,0.0000000E+0,8.7847120E+0,8.0000000E+0,,,
,0.0000000E+0,8.7887123E+0,2.0000000E+0,,,
,0.0000000E+0,8.7927126E+0,4.0000000E+0,,,
,0.0000000E+0,8.7967130E+0,2.0000000E+0,,,
,0.0000000E+0,8.8007133E+0,7.0000000E+0,,,
,0.0000000E+0,8.8047136E+0,4.0000000E+0,,,
,0.0000000E+0,8.8087139E+0,1.1000000E+1,,,
,0.0000000E+0,8.8127143E+0,4.0000000E+0,,,
,0.0000000E+0,8.8167146E+0,7.0000000E+0,,,
,0.0000000E+0,8.8207149E+0,1.0000000E+1,,,
,0.0000000E+0,8.8247152E+0,7.0000000E+0,,,
,0.0000000E+0,8.8287156E+0,3.0000000E+0,,,
,0.0000000E+0,8.8327159E+0,2.0000000E+0,,,
,0.0000000E+0,8.8367162E+0,5.0000000E+0,,,
,0.0000000E+0,8.8407165E+0,2.0000000E+0,,,
,0.0000000E+0,8.8447169E+0,4.0000000E+0,,,
,0.0000000E+0,8.8487172E+0,6.0000000E+0,,,
,0.0000000E+0,8.8527175E+0,4.0000000E+0,,,
,0.0000000E+0,8.8567178E+0,1.0000000E+1,,,
,0.0000000E+0,8.8607182E+0,8.0000000E+0,,,
,0.0000000E+0,8.8647185E+0,6.0000000E+0,,,
,0.0000000E+0,8.8687188E+0,6.0000000E+0,,,
,0.0000000E+0,8.8727191E+0,6.0000000E+0,,,
,0.0000000E+0,8.8767195E+0,4.0000000E+0,,,
,0.0000000E+0,8.8807198E+0,5.0000000E+0,,,
,0.0000000E+0,8.8847201E+0,3.0000000E+0,,,
,0.0000000E+0,8.8887204E+0,7.0000000E+0,,,
,0.0000000E+0,8.8927207E+0,6.0000000E+0,,,
,0.0000000E+0,8.8967211E+0,4.0000000E+0,,,
,0.0000000E+0,8.9007214E+0,6.0000000E+0,,,
,0.0000000E+0,8.9047217E+0,7.0000000E+0,,,
,0.0000000E+0,8.9087220E+0,9.0000000E+0,,,
,0.0000000E+0,8.9127224E+0,1.0000000E+1,,,
,0.0000000E+0,8.9167227E+0,4.0000000E+0,,,
