Parameters Labels,Par_0,Wavelength0,Exp_0,,,
,0.0000000E+0,1.0716891E+1,8.0000000E+0,,,
,0.0000000E+0,1.0720891E+1,1.1000000E+1,,,
,0.0000000E+0,1.0724891E+1,7.0000000E+0,,,
,0.0000000E+0,1.0728892E+1,7.0000000E+0,,,
,0.0000000E+0,1.0732892E+1,7.0000000E+0,,,
,0.0000000E+0,1.0736892E+1,5.0000000E+0,,,
,0.0000000E+0,1.0740893E+1,7.0000000E+0,,,
,0.0000000E+0,1.0744893E+1,5.0000000E+0,,,
,0.0000000E+0,1.0748893E+1,6.0000000E+0,,,
,0.0000000E+0,1.0752894E+1,6.0000000E+0,,,
,0.0000000E+0,1.0756894E+1,5.0000000E+0,,,
,0.0000000E+0,1.0760894E+1,8.0000000E+0,,,
,0.0000000E+0,1.0764895E+1,6.0000000E+0,,,
,0.0000000E+0,1.0768895E+1,1.0000000E+1,,,
,0.0000000E+0,1.0772895E+1,6.0000000E+0,,,
,0.0000000E+0,1.0776896E+1,6.0000000E+0,,,
,0.0000000E+0,1.0780896E+1,5.0000000E+0,,,
,0.0000000E+0,1.0784896E+1,6.0000000E+0,,,
,0.0000000E+0,1.0788897E+1,3.0000000E+0,,,
,0.0000000E+0,1.0792897E+1,7.0000000E+0,,,
,0.0000000E+0,1.0796897E+1,5.0000000E+0,,,
,0.0000000E+0,1.0800898E+1,9.0000000E+0,,,
,0.0000000E+0,1.0804898E+1,8.0000000E+0,,,
,0.0000000E+0,1.0808898E+1,7.0000000E+0,,,
,0.0000000E+0,1.0812899E+1,1.0000000E+1,,,
,0.0000000E+0,1.0816899E+1,6.0000000E+0,,,
,0.0000000E+0,1.0820899E+1,5.0000000E+0,,,
,0.0000000E+0,1.0824900E+1,2.0000000E+0,,,
,0.0000000E+0,1.0828900E+1,4.0000000E+0,,,
,0.0000000E+0,1.0832900E+1,5.0000000E+0,,,
,0.0000000E+0,1.0836901E+1,7.0000000E+0,,,
,0.0000000E+0,1.0840901E+1,1.0000000E+1,,,
,0.0000000E+0,1.0844901E+1,7.0000000E+0,,,
,0.0000000E+0,1.0848902E+1,7.0000000E+0,,,
,0.0000000E+0,1.0852902E+1,5.0000000E+0,,,
,0.0000000E+0,1.0856902E+1,3.0000000E+0,,,
,0.0000000E+0,1.0860903E+1,5.0000000E+0,,,
,0.0000000E+0,1.0864903E+1,4.0000000E+0,,,
,0.0000000E+0,1.0868903E+1,5.0000000E+0,,,
,0.0000000E+0,1.0872904E+1,3.0000000E+0,,,
,0.0000000E+0,1.0876904E+1,8.0000000E+0,,,
,0.0000000E+0,1.0880904E+1,5.0000000E+0,,,
,0.0000000E+0,1.0884905E+1,5.0000000E+0,,,
,0.0000000E+0,1.0888905E+1,5.0000000E+0,,,
,0.0000000E+0,1.0892905E+1,4.0000000E+0,,,
,0.0000000E+0,1.0896906E+1,7.0000000E+0,,,
,0.0000000E+0,1.0900906E+1,5.0000000E+0,,,
,0.0000000E+0,1.0904906E+1,4.0000000E+0,,,
,0.0000000E+0,1.0908907E+1,8.0000000E+0,,,
,0.0000000E+0,1.0912907E+1,5.0000000E+0,,,
,0.0000000E+0,1.0916907E+1,3.0000000E+0,,,
,0.0000000E+0,1.0920908E+1,5.0000000E+0,,,
,0.0000000E+0,1.0924908E+1,2.0000000E+0,,,
,0.0000000E+0,1.0928908E+1,8.0000000E+0,,,
,0.0000000E+0,1.0932909E+1,1.0000000E+1,,,
,0.0000000E+0,1.0936909E+1,1.1000000E+1,,,
,0.0000000E+0,1.0940909E+1,6.0000000E+0,,,
,0.0000000E+0,1.0944910E+1,4.0000000E+0,,,
,0.0000000E+0,1.0948910E+1,4.0000000E+0,,,
,0.0000000E+0,1.0952910E+1,3.0000000E+0,,,
,0.0000000E+0,1.0956911E+1,5.0000000E+0,,,
,0.0000000E+0,1.0960911E+1,5.0000000E+0,,,
,0.0000000E+0,1.0964911E+1,1.2000000E+1,,,
,0.0000000E+0,1.0968912E+1,2.0000000E+0,,,
,0.0000000E+0,1.0972912E+1,4.0000000E+0,,,
,0.0000000E+0,1.0976912E+1,1.1000000E+1,,,
,0.0000000E+0,1.0980913E+1,6.0000000E+0,,,
,0.0000000E+0,1.0984913E+1,2.0000000E+0,,,
,0.0000000E+0,1.0988913E+1,3.0000000E+0,,,
,0.0000000E+0,1.0992914E+1,6.0000000E+0,,,
,0.0000000E+0,1.0996914E+1,3.0000000E+0,,,
,0.0000000E+0,1.1000914E+1,4.0000000E+0,,,
,0.0000000E+0,1.1004915E+1,4.0000000E+0,,,
,0.0000000E+0,1.1008915E+1,7.0000000E+0,,,
,0.0000000E+0,1.1012915E+1,1.0000000E+1,,,
,0.0000000E+0,1.1016916E+1,4.0000000E+0,,,
,0.0000000E+0,1.1020916E+1,8.0000000E+0,,,
,0.0000000E+0,1.1024916E+1,4.0000000E+0,,,
,0.0000000E+0,1.1028917E+1,7.0000000E+0,,,
,0.0000000E+0,1.1032917E+1,9.0000000E+0,,,
,0.0000000E+0,1.1036917E+1,6.0000000E+0,,,
,0.0000000E+0,1.1040918E+1,3.0000000E+0,,,
,0.0000000E+0,1.1044918E+1,9.0000000E+0,,,
,0.0000000E+0,1.1048918E+1,2.0000000E+0,,,
,0.0000000E+0,1.1052919E+1,3.0000000E+0,,,
,0.0000000E+0,1.1056919E+1,7.0000000E+0,,,
,0.0000000E+0,1.1060919E+1,6.0000000E+0,,,
,0.0000000E+0,1.1064920E+1,4.0000000E+0,,,
,0.0000000E+0,1.1068920E+1,2.0000000E+0,,,
,0.0000000E+0,1.1072920E+1,1.0000000E+0,,,
,0.0000000E+0,1.1076921E+1,7.0000000E+0,,,
,0.0000000E+0,1.1080921E+1,3.0000000E+0,,,
,0.0000000E+0,1.1084921E+1,5.0000000E+0,,,
,0.0000000E+0,1.1088922E+1,6.0000000E+0,,,
,0.0000000E+0,1.1092922E+1,5.0000000E+0,,,
,0.0000000E+0,1.1096922E+1,3.0000000E+0,,,
,0.0000000E+0,1.1100922E+1,3.0000000E+0,,,
,0.0000000E+0,1.1104923E+1,5.0000000E+0,,,
,0.0000000E+0,1.1108923E+1,2.0000000E+0,,,
,0.0000000E+0,1.1112923E+1,6.0000000E+0,,,
,0.0000000E+0,1.1116924E+1,2.0000000E+0,,,
,0.0000000E+0,1.1120924E+1,3.0000000E+0,,,
,0.0000000E+0,1.1124924E+1,4.0000000E+0,,,
,0.0000000E+0,1.1128925E+1,2.0000000E+0,,,
,0.0000000E+0,1.1132925E+1,0.0000000E+0,,,
,0.0000000E+0,1.1136925E+1,4.0000000E+0,,,
,0.0000000E+0,1.1140926E+1,4.0000000E+0,,,
,0.0000000E+0,1.1144926E+1,3.0000000E+0,,,
,0.0000000E+0,1.1148926E+1,2.0000000E+0,,,
,0.0000000E+0,1.1152927E+1,4.0000000E+0,,,
,0.0000000E+0,1.1156927E+1,5.0000000E+0,,,
,0.0000000E+0,1.1160927E+1,8.0000000E+0,,,
,0.0000000E+0,1.1164928E+1,7.0000000E+0,,,
,0.0000000E+0,1.1168928E+1,2.0000000E+0,,,
,0.0000000E+0,1.1172928E+1,3.0000000E+0,,,
,0.0000000E+0,1.1176929E+1,1.0000000E+0,,,
,0.0000000E+0,1.1180929E+1,6.0000000E+0,,,
,0.0000000E+0,1.1184929E+1,5.0000000E+0,,,
,0.0000000E+0,1.1188930E+1,6.0000000E+0,,,
,0.0000000E+0,1.1192930E+1,5.0000000E+0,,,
,0.0000000E+0,1.1196930E+1,3.0000000E+0,,,
,0.0000000E+0,1.1200931E+1,4.0000000E+0,,,
,0.0000000E+0,1.1204931E+1,4.0000000E+0,,,
,0.0000000E+0,1.1208931E+1,4.0000000E+0,,,
,0.0000000E+0,1.1212932E+1,5.0000000E+0,,,
,0.0000000E+0,1.1216932E+1,3.0000000E+0,,,
,0.0000000E+0,1.1220932E+1,7.0000000E+0,,,
,0.0000000E+0,1.1224933E+1,6.0000000E+0,,,
,0.0000000E+0,1.1228933E+1,4.0000000E+0,,,
,0.0000000E+0,1.1232933E+1,4.0000000E+0,,,
,0.0000000E+0,1.1236934E+1,4.0000000E+0,,,
,0.0000000E+0,1.1240934E+1,3.0000000E+0,,,
,0.0000000E+0,1.1244934E+1,7.0000000E+0,,,
,0.0000000E+0,1.1248935E+1,7.0000000E+0,,,
,0.0000000E+0,1.1252935E+1,6.0000000E+0,,,
,0.0000000E+0,1.1256935E+1,4.0000000E+0,,,
,0.0000000E+0,1.1260936E+1,4.0000000E+0,,,
,0.0000000E+0,1.1264936E+1,4.0000000E+0,,,
,0.0000000E+0,1.1268936E+1,0.0000000E+0,,,
,0.0000000E+0,1.1272937E+1,3.0000000E+0,,,
,0.0000000E+0,1.1276937E+1,3.0000000E+0,,,
,0.0000000E+0,1.1280937E+1,6.0000000E+0,,,
,0.0000000E+0,1.1284938E+1,3.0000000E+0,,,
,0.0000000E+0,1.1288938E+1,7.0000000E+0,,,
,0.0000000E+0,1.1292938E+1,4.0000000E+0,,,
,0.0000000E+0,1.1296939E+1,4.0000000E+0,,,
,0.0000000E+0,1.1300939E+1,4.0000000E+0,,,
,0.0000000E+0,1.1304939E+1,4.0000000E+0,,,
,0.0000000E+0,1.1308940E+1,3.0000000E+0,,,
,0.0000000E+0,1.1312940E+1,6.0000000E+0,,,
,0.0000000E+0,1.1316940E+1,5.0000000E+0,,,
,0.0000000E+0,1.1320941E+1,5.0000000E+0,,,
,0.0000000E+0,1.1324941E+1,3.0000000E+0,,,
,0.0000000E+0,1.1328941E+1,3.0000000E+0,,,
,0.0000000E+0,1.1332942E+1,2.0000000E+0,,,
,0.0000000E+0,1.1336942E+1,7.0000000E+0,,,
,0.0000000E+0,1.1340942E+1,3.0000000E+0,,,
,0.0000000E+0,1.1344943E+1,4.0000000E+0,,,
,0.0000000E+0,1.1348943E+1,6.0000000E+0,,,
,0.0000000E+0,1.1352943E+1,5.0000000E+0,,,
,0.0000000E+0,1.1356944E+1,6.0000000E+0,,,
,0.0000000E+0,1.1360944E+1,4.0000000E+0,,,
,0.0000000E+0,1.1364944E+1,3.0000000E+0,,,
,0.0000000E+0,1.1368945E+1,1.0000000E+0,,,
,0.0000000E+0,1.1372945E+1,4.0000000E+0,,,
,0.0000000E+0,1.1376945E+1,1.0000000E+1,,,
,0.0000000E+0,1.1380946E+1,4.0000000E+0,,,
,0.0000000E+0,1.1384946E+1,8.0000000E+0,,,
,0.0000000E+0,1.1388946E+1,9.0000000E+0,,,
,0.0000000E+0,1.1392947E+1,5.0000000E+0,,,
,0.0000000E+0,1.1396947E+1,3.0000000E+0,,,
,0.0000000E+0,1.1400947E+1,5.0000000E+0,,,
,0.0000000E+0,1.1404948E+1,2.0000000E+0,,,
,0.0000000E+0,1.1408948E+1,2.0000000E+0,,,
,0.0000000E+0,1.1412948E+1,1.0000000E+0,,,
,0.0000000E+0,1.1416949E+1,4.0000000E+0,,,
,0.0000000E+0,1.1420949E+1,2.0000000E+0,,,
,0.0000000E+0,1.1424949E+1,4.0000000E+0,,,
,0.0000000E+0,1.1428950E+1,8.0000000E+0,,,
,0.0000000E+0,1.1432950E+1,2.0000000E+0,,,
,0.0000000E+0,1.1436950E+1,6.0000000E+0,,,
,0.0000000E+0,1.1440951E+1,3.0000000E+0,,,
,0.0000000E+0,1.1444951E+1,6.0000000E+0,,,
,0.0000000E+0,1.1448951E+1,4.0000000E+0,,,
,0.0000000E+0,1.1452952E+1,5.0000000E+0,,,
,0.0000000E+0,1.1456952E+1,3.0000000E+0,,,
,0.0000000E+0,1.1460952E+1,4.0000000E+0,,,
,0.0000000E+0,1.1464953E+1,9.0000000E+0,,,
,0.0000000E+0,1.1468953E+1,6.0000000E+0,,,
,0.0000000E+0,1.1472953E+1,2.0000000E+0,,,
,0.0000000E+0,1.1476954E+1,1.0000000E+0,,,
,0.0000000E+0,1.1480954E+1,4.0000000E+0,,,
,0.0000000E+0,1.1484954E+1,3.0000000E+0,,,
,0.0000000E+0,1.1488955E+1,1.0000000E+0,,,
,0.0000000E+0,1.1492955E+1,5.0000000E+0,,,
,0.0000000E+0,1.1496955E+1,5.0000000E+0,,,
,0.0000000E+0,1.1500956E+1,3.0000000E+0,,,
,0.0000000E+0,1.1504956E+1,7.0000000E+0,,,
,0.0000000E+0,1.1508956E+1,4.0000000E+0,,,
,0.0000000E+0,1.1512957E+1,4.0000000E+0,,,
,0.0000000E+0,1.1516957E+1,5.0000000E+0,,,
,0.0000000E+0,1.1520957E+1,4.0000000E+0,,,
,0.0000000E+0,1.1524958E+1,4.0000000E+0,,,
,0.0000000E+0,1.1528958E+1,4.0000000E+0,,,
,0.0000000E+0,1.1532958E+1,2.0000000E+0,,,
,0.0000000E+0,1.1536959E+1,5.0000000E+0,,,
,0.0000000E+0,1.1540959E+1,8.0000000E+0,,,
,0.0000000E+0,1.1544959E+1,6.0000000E+0,,,
,0.0000000E+0,1.1548960E+1,5.0000000E+0,,,
,0.0000000E+0,1.1552960E+1,2.0000000E+0,,,
,0.0000000E+0,1.1556960E+1,7.0000000E+0,,,
,0.0000000E+0,1.1560961E+1,7.0000000E+0,,,
,0.0000000E+0,1.1564961E+1,7.0000000E+0,,,
,0.0000000E+0,1.1568961E+1,4.0000000E+0,,,
,0.0000000E+0,1.1572962E+1,7.0000000E+0,,,
,0.0000000E+0,1.1576962E+1,2.0000000E+0,,,
,0.0000000E+0,1.1580962E+1,7.0000000E+0,,,
,0.0000000E+0,1.1584963E+1,7.0000000E+0,,,
,0.0000000E+0,1.1588963E+1,2.0000000E+0,,,
,0.0000000E+0,1.1592963E+1,6.0000000E+0,,,
,0.0000000E+0,1.1596964E+1,2.0000000E+0,,,
,0.0000000E+0,1.1600964E+1,8.0000000E+0,,,
,0.0000000E+0,1.1604964E+1,4.0000000E+0,,,
,0.0000000E+0,1.1608965E+1,6.0000000E+0,,,
,0.0000000E+0,1.1612965E+1,2.0000000E+0,,,
,0.0000000E+0,1.1616965E+1,7.0000000E+0,,,
,0.0000000E+0,1.1620966E+1,8.0000000E+0,,,
,0.0000000E+0,1.1624966E+1,6.0000000E+0,,,
,0.0000000E+0,1.1628966E+1,4.0000000E+0,,,
,0.0000000E+0,1.1632967E+1,2.0000000E+0,,,
,0.0000000E+0,1.1636967E+1,6.0000000E+0,,,
,0.0000000E+0,1.1640967E+1,5.0000000E+0,,,
,0.0000000E+0,1.1644968E+1,5.0000000E+0,,,
,0.0000000E+0,1.1648968E+1,4.0000000E+0,,,
,0.0000000E+0,1.1652968E+1,4.0000000E+0,,,
,0.0000000E+0,1.1656969E+1,2.0000000E+0,,,
,0.0000000E+0,1.1660969E+1,4.0000000E+0,,,
,0.0000000E+0,1.1664969E+1,5.0000000E+0,,,
,0.0000000E+0,1.1668970E+1,7.0000000E+0,,,
,0.0000000E+0,1.1672970E+1,3.0000000E+0,,,
,0.0000000E+0,1.1676970E+1,5.0000000E+0,,,
,0.0000000E+0,1.1680971E+1,1.0000000E+0,,,
,0.0000000E+0,1.1684971E+1,3.0000000E+0,,,
,0.0000000E+0,1.1688971E+1,5.0000000E+0,,,
,0.0000000E+0,1.1692972E+1,1.0000000E+0,,,
,0.0000000E+0,1.1696972E+1,9.0000000E+0,,,
,0.0000000E+0,1.1700972E+1,5.0000000E+0,,,
,0.0000000E+0,1.1704973E+1,6.0000000E+0,,,
,0.0000000E+0,1.1708973E+1,4.0000000E+0,,,
,0.0000000E+0,1.1712973E+1,3.0000000E+0,,,
,0.0000000E+0,1.1716974E+1,3.0000000E+0,,,
,0.0000000E+0,1.1720974E+1,7.0000000E+0,,,
,0.0000000E+0,1.1724974E+1,4.0000000E+0,,,
,0.0000000E+0,1.1728975E+1,7.0000000E+0,,,
,0.0000000E+0,1.1732975E+1,6.0000000E+0,,,
,0.0000000E+0,1.1736975E+1,4.0000000E+0,,,
,0.0000000E+0,1.1740976E+1,4.0000000E+0,,,
,0.0000000E+0,1.1744976E+1,3.0000000E+0,,,
,0.0000000E+0,1.1748976E+1,1.0000000E+0,,,
,0.0000000E+0,1.1752977E+1,1.0000000E+1,,,
,0.0000000E+0,1.1756977E+1,5.0000000E+0,,,
,0.0000000E+0,1.1760977E+1,7.0000000E+0,,,
,0.0000000E+0,1.1764978E+1,6.0000000E+0,,,
,0.0000000E+0,1.1768978E+1,3.0000000E+0,,,
,0.0000000E+0,1.1772978E+1,2.0000000E+0,,,
,0.0000000E+0,1.1776979E+1,7.0000000E+0,,,
,0.0000000E+0,1.1780979E+1,6.0000000E+0,,,
,0.0000000E+0,1.1784979E+1,5.0000000E+0,,,
,0.0000000E+0,1.1788980E+1,5.0000000E+0,,,
,0.0000000E+0,1.1792980E+1,5.0000000E+0,,,
,0.0000000E+0,1.1796980E+1,4.0000000E+0,,,
,0.0000000E+0,1.1800981E+1,4.0000000E+0,,,
,0.0000000E+0,1.1804981E+1,9.0000000E+0,,,
,0.0000000E+0,1.1808981E+1,6.0000000E+0,,,
,0.0000000E+0,1.1812982E+1,4.0000000E+0,,,
,0.0000000E+0,1.1816982E+1,4.0000000E+0,,,
,0.0000000E+0,1.1820982E+1,5.0000000E+0,,,
,0.0000000E+0,1.1824983E+1,2.0000000E+0,,,
,0.0000000E+0,1.1828983E+1,4.0000000E+0,,,
,0.0000000E+0,1.1832983E+1,7.0000000E+0,,,
,0.0000000E+0,1.1836984E+1,4.0000000E+0,,,
,0.0000000E+0,1.1840984E+1,6.0000000E+0,,,
,0.0000000E+0,1.1844984E+1,6.0000000E+0,,,
,0.0000000E+0,1.1848985E+1,5.0000000E+0,,,
,0.0000000E+0,1.1852985E+1,4.0000000E+0,,,
,0.0000000E+0,1.1856985E+1,1.0000000E+0,,,
,0.0000000E+0,1.1860986E+1,4.0000000E+0,,,
,0.0000000E+0,1.1864986E+1,6.0000000E+0,,,
,0.0000000E+0,1.1868986E+1,4.0000000E+0,,,
,0.0000000E+0,1.1872987E+1,5.0000000E+0,,,
,0.0000000E+0,1.1876987E+1,1.0000000E+0,,,
,0.0000000E+0,1.1880987E+1,6.0000000E+0,,,
,0.0000000E+0,1.1884988E+1,3.0000000E+0,,,
,0.0000000E+0,1.1888988E+1,3.0000000E+0,,,
,0.0000000E+0,1.1892988E+1,3.0000000E+0,,,
,0.0000000E+0,1.1896989E+1,4.0000000E+0,,,
,0.0000000E+0,1.1900989E+1,2.0000000E+0,,,
,0.0000000E+0,1.1904989E+1,3.0000000E+0,,,
,0.0000000E+0,1.1908990E+1,2.0000000E+0,,,
,0.0000000E+0,1.1912990E+1,5.0000000E+0,,,
,0.0000000E+0,1.1916990E+1,4.0000000E+0,,,
,0.0000000E+0,1.1920991E+1,2.0000000E+0,,,
,0.0000000E+0,1.1924991E+1,5.0000000E+0,,,
,0.0000000E+0,1.1928991E+1,3.0000000E+0,,,
,0.0000000E+0,1.1932992E+1,5.0000000E+0,,,
,0.0000000E+0,1.1936992E+1,4.0000000E+0,,,
,0.0000000E+0,1.1940992E+1,6.0000000E+0,,,
,0.0000000E+0,1.1944993E+1,4.0000000E+0,,,
,0.0000000E+0,1.1948993E+1,4.0000000E+0,,,
,0.0000000E+0,1.1952993E+1,3.0000000E+0,,,
,0.0000000E+0,1.1956994E+1,3.0000000E+0,,,
,0.0000000E+0,1.1960994E+1,5.0000000E+0,,,
,0.0000000E+0,1.1964994E+1,3.0000000E+0,,,
,0.0000000E+0,1.1968995E+1,3.0000000E+0,,,
,0.0000000E+0,1.1972995E+1,4.0000000E+0,,,
,0.0000000E+0,1.1976995E+1,1.0000000E+0,,,
,0.0000000E+0,1.1980996E+1,3.0000000E+0,,,
,0.0000000E+0,1.1984996E+1,9.0000000E+0,,,
,0.0000000E+0,1.1988996E+1,4.0000000E+0,,,
,0.0000000E+0,1.1992997E+1,8.0000000E+0,,,
,0.0000000E+0,1.1996997E+1,7.0000000E+0,,,
,0.0000000E+0,1.2000997E+1,4.0000000E+0,,,
,0.0000000E+0,1.2004998E+1,3.0000000E+0,,,
,0.0000000E+0,1.2008998E+1,5.0000000E+0,,,
,0.0000000E+0,1.2012998E+1,4.0000000E+0,,,
,0.0000000E+0,1.2016999E+1,4.0000000E+0,,,
,0.0000000E+0,1.2020999E+1,3.0000000E+0,,,
,0.0000000E+0,1.2024999E+1,3.0000000E+0,,,
,0.0000000E+0,1.2029000E+1,1.0000000E+0,,,
,0.0000000E+0,1.2033000E+1,6.0000000E+0,,,
,0.0000000E+0,1.2037000E+1,9.0000000E+0,,,
,0.0000000E+0,1.2041001E+1,2.0000000E+0,,,
,0.0000000E+0,1.2045001E+1,4.0000000E+0,,,
,0.0000000E+0,1.2049001E+1,6.0000000E+0,,,
,0.0000000E+0,1.2053002E+1,6.0000000E+0,,,
,0.0000000E+0,1.2057002E+1,6.0000000E+0,,,
,0.0000000E+0,1.2061002E+1,5.0000000E+0,,,
,0.0000000E+0,1.2065003E+1,2.0000000E+0,,,
,0.0000000E+0,1.2069003E+1,8.0000000E+0,,,
,0.0000000E+0,1.2073003E+1,3.0000000E+0,,,
,0.0000000E+0,1.2077004E+1,7.0000000E+0,,,
,0.0000000E+0,1.2081004E+1,2.0000000E+0,,,
,0.0000000E+0,1.2085004E+1,3.0000000E+0,,,
,0.0000000E+0,1.2089005E+1,5.0000000E+0,,,
,0.0000000E+0,1.2093005E+1,2.0000000E+0,,,
,0.0000000E+0,1.2097005E+1,6.0000000E+0,,,
,0.0000000E+0,1.2101006E+1,5.0000000E+0,,,
,0.0000000E+0,1.2105006E+1,2.0000000E+0,,,
,0.0000000E+0,1.2109006E+1,5.0000000E+0,,,
,0.0000000E+0,1.2113007E+1,3.0000000E+0,,,
,0.0000000E+0,1.2117007E+1,3.0000000E+0,,,
,0.0000000E+0,1.2121007E+1,3.0000000E+0,,,
,0.0000000E+0,1.2125008E+1,4.0000000E+0,,,
,0.0000000E+0,1.2129008E+1,6.0000000E+0,,,
,0.0000000E+0,1.2133008E+1,6.0000000E+0,,,
,0.0000000E+0,1.2137009E+1,3.0000000E+0,,,
,0.0000000E+0,1.2141009E+1,2.0000000E+0,,,
,0.0000000E+0,1.2145009E+1,6.0000000E+0,,,
,0.0000000E+0,1.2149010E+1,7.0000000E+0,,,
,0.0000000E+0,1.2153010E+1,2.0000000E+0,,,
,0.0000000E+0,1.2157010E+1,2.0000000E+0,,,
,0.0000000E+0,1.2161011E+1,6.0000000E+0,,,
,0.0000000E+0,1.2165011E+1,5.0000000E+0,,,
,0.0000000E+0,1.2169011E+1,0.0000000E+0,,,
,0.0000000E+0,1.2173012E+1,4.0000000E+0,,,
,0.0000000E+0,1.2177012E+1,3.0000000E+0,,,
,0.0000000E+0,1.2181012E+1,8.0000000E+0,,,
,0.0000000E+0,1.2185013E+1,3.0000000E+0,,,
,0.0000000E+0,1.2189013E+1,5.0000000E+0,,,
,0.0000000E+0,1.2193013E+1,2.0000000E+0,,,
,0.0000000E+0,1.2197014E+1,2.0000000E+0,,,
,0.0000000E+0,1.2201014E+1,8.0000000E+0,,,
,0.0000000E+0,1.2205014E+1,4.0000000E+0,,,
,0.0000000E+0,1.2209015E+1,1.0000000E+0,,,
,0.0000000E+0,1.2213015E+1,2.0000000E+0,,,
,0.0000000E+0,1.2217015E+1,3.0000000E+0,,,
,0.0000000E+0,1.2221016E+1,3.0000000E+0,,,
,0.0000000E+0,1.2225016E+1,4.0000000E+0,,,
,0.0000000E+0,1.2229016E+1,5.0000000E+0,,,
,0.0000000E+0,1.2233017E+1,5.0000000E+0,,,
,0.0000000E+0,1.2237017E+1,1.0000000E+0,,,
,0.0000000E+0,1.2241017E+1,2.0000000E+0,,,
,0.0000000E+0,1.2245018E+1,5.0000000E+0,,,
,0.0000000E+0,1.2249018E+1,3.0000000E+0,,,
,0.0000000E+0,1.2253018E+1,2.0000000E+0,,,
,0.0000000E+0,1.2257019E+1,9.0000000E+0,,,
,0.0000000E+0,1.2261019E+1,1.0000000E+0,,,
,0.0000000E+0,1.2265019E+1,3.0000000E+0,,,
,0.0000000E+0,1.2269020E+1,7.0000000E+0,,,
,0.0000000E+0,1.2273020E+1,6.0000000E+0,,,
,0.0000000E+0,1.2277020E+1,4.0000000E+0,,,
,0.0000000E+0,1.2281021E+1,6.0000000E+0,,,
,0.0000000E+0,1.2285021E+1,2.0000000E+0,,,
,0.0000000E+0,1.2289021E+1,5.0000000E+0,,,
,0.0000000E+0,1.2293022E+1,3.0000000E+0,,,
,0.0000000E+0,1.2297022E+1,5.0000000E+0,,,
,0.0000000E+0,1.2301022E+1,5.0000000E+0,,,
,0.0000000E+0,1.2305023E+1,2.0000000E+0,,,
,0.0000000E+0,1.2309023E+1,4.0000000E+0,,,
,0.0000000E+0,1.2313023E+1,4.0000000E+0,,,
,0.0000000E+0,1.2317024E+1,5.0000000E+0,,,
,0.0000000E+0,1.2321024E+1,3.0000000E+0,,,
,0.0000000E+0,1.2325024E+1,4.0000000E+0,,,
,0.0000000E+0,1.2329025E+1,2.0000000E+0,,,
,0.0000000E+0,1.2333025E+1,1.0000000E+0,,,
,0.0000000E+0,1.2337025E+1,7.0000000E+0,,,
,0.0000000E+0,1.2341026E+1,1.0000000E+0,,,
,0.0000000E+0,1.2345026E+1,7.0000000E+0,,,
,0.0000000E+0,1.2349026E+1,3.0000000E+0,,,
,0.0000000E+0,1.2353027E+1,6.0000000E+0,,,
,0.0000000E+0,1.2357027E+1,7.0000000E+0,,,
,0.0000000E+0,1.2361027E+1,5.0000000E+0,,,
,0.0000000E+0,1.2365028E+1,1.0000000E+0,,,
,0.0000000E+0,1.2369028E+1,4.0000000E+0,,,
,0.0000000E+0,1.2373028E+1,4.0000000E+0,,,
,0.0000000E+0,1.2377029E+1,3.0000000E+0,,,
,0.0000000E+0,1.2381029E+1,6.0000000E+0,,,
,0.0000000E+0,1.2385029E+1,8.0000000E+0,,,
,0.0000000E+0,1.2389030E+1,3.0000000E+0,,,
,0.0000000E+0,1.2393030E+1,2.0000000E+0,,,
,0.0000000E+0,1.2397030E+1,6.0000000E+0,,,
,0.0000000E+0,1.2401031E+1,4.0000000E+0,,,
,0.0000000E+0,1.2405031E+1,6.0000000E+0,,,
,0.0000000E+0,1.2409031E+1,4.0000000E+0,,,
,0.0000000E+0,1.2413032E+1,4.0000000E+0,,,
,0.0000000E+0,1.2417032E+1,1.0000000E+0,,,
,0.0000000E+0,1.2421032E+1,5.0000000E+0,,,
,0.0000000E+0,1.2425033E+1,8.0000000E+0,,,
,0.0000000E+0,1.2429033E+1,7.0000000E+0,,,
,0.0000000E+0,1.2433033E+1,3.0000000E+0,,,
,0.0000000E+0,1.2437034E+1,4.0000000E+0,,,
,0.0000000E+0,1.2441034E+1,4.0000000E+0,,,
,0.0000000E+0,1.2445034E+1,8.0000000E+0,,,
,0.0000000E+0,1.2449035E+1,3.0000000E+0,,,
,0.0000000E+0,1.2453035E+1,4.0000000E+0,,,
,0.0000000E+0,1.2457035E+1,7.0000000E+0,,,
,0.0000000E+0,1.2461036E+1,4.0000000E+0,,,
,0.0000000E+0,1.2465036E+1,4.0000000E+0,,,
,0.0000000E+0,1.2469036E+1,8.0000000E+0,,,
,0.0000000E+0,1.2473037E+1,5.0000000E+0,,,
,0.0000000E+0,1.2477037E+1,5.0000000E+0,,,
,0.0000000E+0,1.2481037E+1,8.0000000E+0,,,
,0.0000000E+0,1.2485038E+1,2.0000000E+0,,,
,0.0000000E+0,1.2489038E+1,7.0000000E+0,,,
,0.0000000E+0,1.2493038E+1,3.0000000E+0,,,
,0.0000000E+0,1.2497039E+1,5.0000000E+0,,,
,0.0000000E+0,1.2501039E+1,2.0000000E+0,,,
,0.0000000E+0,1.2505039E+1,7.0000000E+0,,,
,0.0000000E+0,1.2509040E+1,3.0000000E+0,,,
,0.0000000E+0,1.2513040E+1,0.0000000E+0,,,
